Growth_phase,Strain,Length_px,Length
sta,ftsZ2,22.135944,2.9514592
sta,ftsZ2,117.71151,15.694868
sta,ftsZ2,17,2.266666667
sta,ftsZ2,162.26521,21.63536133
sta,ftsZ2,37.48333,4.997777333
sta,ftsZ2,21.095022,2.8126696
sta,ftsZ2,24.04163,3.205550667
sta,ftsZ2,21.189621,2.8252828
sta,ftsZ2,20.59126,2.745501333
sta,ftsZ2,24.596748,3.2795664
sta,ftsZ2,173.18488,23.09131733
sta,ftsZ2,26.476404,3.5301872
sta,ftsZ2,84.34453,11.24593733
sta,ftsZ2,42.296574,5.6395432
sta,ftsZ2,26.076809,3.476907867
sta,ftsZ2,53.712196,7.161626133
sta,ftsZ2,33.24154,4.432205333
sta,ftsZ2,55.226807,7.363574267
sta,ftsZ2,80.622574,10.74967653
sta,ftsZ2,119.507324,15.93430987
sta,ftsZ2,37.12142,4.949522667
sta,ftsZ2,70.11419,9.348558667
sta,ftsZ2,24.738634,3.298484533
sta,ftsZ2,54.147945,7.219726
sta,ftsZ2,99.12618,13.216824
sta,ftsZ2,47.507893,6.334385733
sta,ftsZ2,59.135437,7.884724933
sta,ftsZ2,93.60555,12.48074
sta,ftsZ2,60.60528,8.080704
sta,ftsZ2,41.109608,5.481281067
sta,ftsZ2,20.615528,2.748737067
sta,ftsZ2,43.829212,5.843894933
sta,ftsZ2,24.738634,3.298484533
sta,ftsZ2,78.44743,10.45965733
sta,ftsZ2,104.92378,13.98983733
sta,ftsZ2,48.373547,6.449806267
sta,ftsZ2,16.492422,2.1989896
sta,ftsZ2,19.646883,2.6195844
sta,ftsZ2,86.33076,11.510768
sta,ftsZ2,109.29318,14.572424
sta,ftsZ2,62.649822,8.3533096
sta,ftsZ2,134.73679,17.96490533
sta,ftsZ2,42.296574,5.6395432
sta,ftsZ2,49.497475,6.599663333
sta,ftsZ2,57.14018,7.618690667
sta,ftsZ2,22.203604,2.960480533
sta,ftsZ2,25.612497,3.4149996
sta,ftsZ2,21.213203,2.828427067
sta,ftsZ2,24.698177,3.293090267
sta,ftsZ2,108.52189,14.46958533
sta,ftsZ2,23.086792,3.078238933
sta,ftsZ2,43.011627,5.7348836
sta,ftsZ2,17.804493,2.3739324
sta,ftsZ2,15.264338,2.035245067
sta,ftsZ2,19.416489,2.5888652
sta,ftsZ2,46.872166,6.249622133
sta,ftsZ2,49.819675,6.642623333
sta,ftsZ2,57.245087,7.632678267
sta,ftsZ2,96.25487,12.83398267
sta,ftsZ2,164.40195,21.92026
sta,ftsZ2,20.615528,2.748737067
sta,ftsZ2,21.540659,2.872087867
sta,ftsZ2,94.41398,12.58853067
sta,ftsZ2,31.06445,4.141926667
sta,ftsZ2,28.460499,3.7947332
sta,ftsZ2,23.194826,3.092643467
sta,ftsZ2,56.859474,7.5812632
sta,ftsZ2,60.926186,8.123491467
sta,ftsZ2,34.058773,4.541169733
sta,ftsZ2,26.019224,3.469229867
sta,ftsZ2,127.81236,17.041648
sta,ftsZ2,35.22783,4.697044
sta,ftsZ2,21.377558,2.850341067
sta,ftsZ2,37.65634,5.020845333
sta,ftsZ2,20.615528,2.748737067
sta,ftsZ2,25,3.333333333
sta,ftsZ2,161.23586,21.49811467
sta,ftsZ2,113.296074,15.1061432
sta,ftsZ2,105.848946,14.1131928
sta,ftsZ2,32.75668,4.367557333
sta,ftsZ2,17.720045,2.362672667
sta,ftsZ2,120.56948,16.07593067
sta,ftsZ2,37.696156,5.026154133
sta,ftsZ2,81.88406,10.91787467
sta,ftsZ2,96.42095,12.85612667
sta,ftsZ2,49.47727,6.596969333
sta,ftsZ2,39.962482,5.328330933
sta,ftsZ2,28.178005,3.757067333
sta,ftsZ2,27.784887,3.7046516
sta,ftsZ2,133.45412,17.79388267
sta,ftsZ2,54.42426,7.256568
sta,ftsZ2,82.73451,11.031268
sta,ftsZ2,82.37718,10.983624
sta,ftsZ2,38.078865,5.077182
sta,ftsZ2,124.0645,16.54193333
sta,ftsZ2,41.484936,5.5313248
sta,ftsZ2,23.43075,3.1241
sta,ftsZ2,47.07441,6.276588
sta,ftsZ2,41.04875,5.473166667
sta,ftsZ2,47.759815,6.367975333
sta,ftsZ2,21.470911,2.862788133
sta,ftsZ2,26.925823,3.590109733
sta,ftsZ2,47.507893,6.334385733
sta,ftsZ2,32.01562,4.268749333
sta,ftsZ2,24.738634,3.298484533
sta,ftsZ2,79.630394,10.61738587
sta,ftsZ2,17.20465,2.293953333
sta,ftsZ2,54.147945,7.219726
sta,ftsZ2,59.413803,7.9218404
sta,ftsZ2,18.027756,2.4037008
sta,ftsZ2,26.925823,3.590109733
sta,ftsZ2,21.540659,2.872087867
sta,ftsZ2,26.41969,3.522625333
sta,ftsZ2,34.0147,4.535293333
sta,ftsZ2,42.201897,5.6269196
sta,ftsZ2,18.439089,2.4585452
sta,ftsZ2,18.681541,2.490872133
sta,ftsZ2,18.601076,2.480143467
sta,ftsZ2,24.33105,3.24414
sta,ftsZ2,44.72136,5.962848
sta,ftsZ2,43.863426,5.8484568
sta,ftsZ2,42.426407,5.656854267
sta,ftsZ2,90.78546,12.104728
sta,ftsZ2,21.400934,2.853457867
sta,ftsZ2,79.630394,10.61738587
sta,ftsZ2,39.115215,5.215362
sta,ftsZ2,30.870699,4.1160932
sta,ftsZ2,152.32202,20.30960267
sta,ftsZ2,20,2.666666667
sta,ftsZ2,169.14491,22.55265467
sta,ftsZ2,17.720045,2.362672667
sta,ftsZ2,19.416489,2.5888652
sta,ftsZ2,131.18689,17.49158533
sta,ftsZ2,53.338543,7.111805733
sta,ftsZ2,26.24881,3.499841333
sta,ftsZ2,116.777565,15.570342
sta,ftsZ2,90.70832,12.09444267
sta,ftsZ2,25.059929,3.341323867
sta,ftsZ2,24.083189,3.211091867
sta,ftsZ2,17.464249,2.328566533
sta,ftsZ2,16.492422,2.1989896
sta,ftsZ2,33.955853,4.527447067
sta,ftsZ2,28.653097,3.820412933
sta,ftsZ2,32.31099,4.308132
sta,ftsZ2,64.070274,8.5427032
sta,ftsZ2,30.232433,4.030991067
sta,ftsZ2,22.803509,3.040467867
sta,ftsZ2,22.847319,3.0463092
sta,ftsZ2,25.179358,3.357247733
sta,ftsZ2,50.695168,6.759355733
sta,ftsZ2,59.05929,7.874572
sta,ftsZ2,66.910385,8.921384667
sta,ftsZ2,29,3.866666667
sta,ftsZ2,61.188232,8.158430933
sta,ftsZ2,33.01515,4.40202
sta,ftsZ2,42.755116,5.700682133
sta,ftsZ2,113.22544,15.09672533
sta,ftsZ2,38.600517,5.1467356
sta,ftsZ2,26,3.466666667
sta,ftsZ2,14.21267,1.895022667
sta,ftsZ2,25,3.333333333
sta,ftsZ2,73.82411,9.843214667
sta,ftsZ2,15.652476,2.0869968
sta,ftsZ2,34.669872,4.6226496
sta,ftsZ2,24.351591,3.2468788
sta,ftsZ2,22.561028,3.008137067
sta,ftsZ2,23.086792,3.078238933
sta,ftsZ2,36.069378,4.8092504
sta,ftsZ2,115.11733,15.34897733
sta,ftsZ2,22.803509,3.040467867
sta,ftsZ2,36.359318,4.847909067
sta,ftsZ2,28.284271,3.771236133
sta,ftsZ2,30.232433,4.030991067
sta,ftsZ2,57.00877,7.601169333
sta,ftsZ2,28.01785,3.735713333
sta,ftsZ2,28.284271,3.771236133
sta,ftsZ2,21.954498,2.9272664
sta,ftsZ2,77.987175,10.39829
sta,ftsZ2,25.495098,3.3993464
sta,ftsZ2,57.428215,7.657095333
sta,ftsZ2,21.587032,2.878270933
sta,ftsZ2,27.658634,3.687817867
sta,ftsZ2,22.671568,3.022875733
sta,ftsZ2,22.135944,2.9514592
sta,ftsZ2,44.911022,5.988136267
sta,ftsZ2,93.50936,12.46791467
sta,ftsZ2,17.804493,2.3739324
sta,ftsZ2,70.035706,9.338094133
sta,ftsZ2,61.741398,8.2321864
sta,ftsZ2,29.068884,3.8758512
sta,ftsZ2,91.214035,12.16187133
sta,ftsZ2,44.38468,5.917957333
sta,ftsZ2,17.117243,2.282299067
sta,ftsZ2,103.6195,13.81593333
sta,ftsZ2,25.70992,3.427989333
sta,ftsZ2,19.697716,2.626362133
sta,ftsZ2,29.15476,3.887301333
sta,ftsZ2,88.61716,11.81562133
sta,ftsZ2,30.805843,4.107445733
sta,ftsZ2,86.977005,11.596934
sta,ftsZ2,118.60017,15.813356
sta,ftsZ2,34.20526,4.560701333
sta,ftsZ2,117.79643,15.70619067
sta,ftsZ2,46.270943,6.169459067
sta,ftsZ2,16.643316,2.2191088
sta,ftsZ2,24.5153,3.268706667
sta,ftsZ2,44.911022,5.988136267
sta,ura3,53.851646,7.180219467
sta,ura3,24.33105,3.24414
sta,ura3,27.018513,3.6024684
sta,ura3,47.07441,6.276588
sta,ura3,25.23886,3.365181333
sta,ura3,26,3.466666667
sta,ura3,62.649822,8.3533096
sta,ura3,55.9017,7.45356
sta,ura3,31.95309,4.260412
sta,ura3,74.1485,9.886466667
sta,ura3,28.600698,3.8134264
sta,ura3,26.925823,3.590109733
sta,ura3,75.29276,10.03903467
sta,ura3,37.215588,4.9620784
sta,ura3,36.619667,4.882622267
sta,ura3,89.62701,11.950268
sta,ura3,49.73932,6.631909333
sta,ura3,24.698177,3.293090267
sta,ura3,36.40055,4.853406667
sta,ura3,33.42155,4.456206667
sta,ura3,37.44329,4.992438667
sta,ura3,97.7548,13.03397333
sta,ura3,76.11833,10.14911067
sta,ura3,31.06445,4.141926667
sta,ura3,28.178005,3.757067333
sta,ura3,56.364883,7.515317733
sta,ura3,40.311287,5.374838267
sta,ura3,39.824615,5.309948667
sta,ura3,37.536648,5.0048864
sta,ura3,77.781746,10.37089947
sta,ura3,49.24429,6.565905333
sta,ura3,71.02816,9.470421333
sta,ura3,60.74537,8.099382667
sta,ura3,44.011364,5.868181867
sta,ura3,85.58621,11.41149467
sta,ura3,47.707443,6.3609924
sta,ura3,28.635643,3.818085733
sta,ura3,41.785164,5.5713552
sta,ura3,121.264175,16.16855667
sta,ura3,20.808653,2.774487067
sta,ura3,129.03488,17.20465067
sta,ura3,47.423622,6.3231496
sta,ura3,50.48762,6.731682667
sta,ura3,57.280014,7.6373352
sta,ura3,58.694122,7.825882933
sta,ura3,69.354164,9.247221867
sta,ura3,34.828148,4.643753067
sta,ura3,32.202484,4.293664533
sta,ura3,63.348244,8.446432533
sta,ura3,25.632011,3.417601467
sta,ura3,37.107952,4.947726933
sta,ura3,32.572994,4.343065867
sta,ura3,70.5195,9.4026
sta,ura3,38.600517,5.1467356
sta,ura3,47.853943,6.380525733
sta,ura3,39,5.2
sta,ura3,70.5195,9.4026
sta,ura3,53.75872,7.167829333
sta,ura3,44.20407,5.893876
sta,ura3,72.42237,9.656316
sta,ura3,26,3.466666667
sta,ura3,52.63079,7.017438667
sta,ura3,64.03124,8.537498667
sta,ura3,35.510563,4.734741733
sta,ura3,38.209946,5.094659467
sta,ura3,38.600517,5.1467356
sta,ura3,36.71512,4.895349333
sta,ura3,60.728905,8.097187333
sta,ura3,49.47727,6.596969333
sta,ura3,21.633308,2.884441067
sta,ura3,34.539833,4.605311067
sta,ura3,32.280025,4.304003333
sta,ura3,46.238514,6.1651352
sta,ura3,61.39218,8.185624
sta,ura3,87.0919,11.61225333
sta,ura3,39.698868,5.2931824
sta,ura3,45.310043,6.041339067
sta,ura3,36.796738,4.906231733
sta,ura3,23.086792,3.078238933
sta,ura3,18.248287,2.433104933
sta,ura3,51.92302,6.923069333
sta,ura3,98.03061,13.070748
sta,ura3,71.25307,9.500409333
sta,ura3,38.078865,5.077182
sta,ura3,38.948685,5.193158
sta,ura3,75.802376,10.10698347
sta,ura3,33.12099,4.416132
sta,ura3,57.72348,7.696464
sta,ura3,30.594116,4.079215467
sta,ura3,43.416588,5.7888784
sta,ura3,54.74486,7.299314667
sta,ura3,21.189621,2.8252828
sta,ura3,99.62429,13.28323867
sta,ura3,44.27189,5.902918667
sta,ura3,21.84033,2.912044
sta,ura3,17.888544,2.3851392
sta,ura3,40.311287,5.374838267
sta,ura3,41.761227,5.5681636
sta,ura3,32.649654,4.3532872
sta,ura3,47.042534,6.272337867
sta,ura3,21.400934,2.853457867
sta,ura3,68.46897,9.129196
sta,ura3,67.08204,8.944272
sta,ura3,41.04875,5.473166667
sta,ura3,23.021729,3.069563867
sta,ura3,23.769728,3.169297067
sta,ura3,44.553337,5.940444933
sta,ura3,29.832869,3.977715867
sta,ura3,53,7.066666667
sta,ura3,29.410883,3.921451067
sta,ura3,26.076809,3.476907867
sta,ura3,52.924473,7.0565964
sta,ura3,42.44997,5.659996
sta,ura3,30.610456,4.081394133
sta,ura3,67.18631,8.958174667
sta,ura3,26.925823,3.590109733
sta,ura3,63.324562,8.443274933
sta,ura3,91.21951,12.16260133
sta,ura3,21.260292,2.8347056
sta,ura3,61.073727,8.1431636
sta,ura3,39.824615,5.309948667
sta,ura3,63.06346,8.408461333
sta,ura3,38.118237,5.0824316
sta,ura3,28.460499,3.7947332
sta,ura3,17.464249,2.328566533
sta,ura3,17.262676,2.301690133
sta,ura3,86.12201,11.48293467
sta,ura3,42.953465,5.727128667
sta,ura3,19.235384,2.564717867
sta,ura3,34.525352,4.603380267
sta,ura3,34.525352,4.603380267
sta,ura3,21.931713,2.9242284
sta,ura3,17,2.266666667
sta,ura3,25.632011,3.417601467
sta,ura3,19.697716,2.626362133
sta,ura3,24.33105,3.24414
sta,ura3,20.808653,2.774487067
sta,ura3,77.52419,10.33655867
sta,ura3,33.01515,4.40202
sta,ura3,21.587032,2.878270933
sta,ura3,34.48188,4.597584
sta,ura3,59.665737,7.9554316
sta,ura3,24.738634,3.298484533
sta,ura3,35.35534,4.714045333
sta,ura3,29.410883,3.921451067
sta,ura3,25.70992,3.427989333
sta,ura3,20.12461,2.683281333
sta,ura3,51.1957,6.826093333
sta,ura3,57.14018,7.618690667
sta,ura3,18.601076,2.480143467
sta,ura3,28.86174,3.848232
sta,ura3,37.85499,5.047332
sta,ura3,37.107952,4.947726933
sta,ura3,47.88528,6.384704
sta,ura3,19.209373,2.561249733
sta,ura3,23.323807,3.109840933
sta,ura3,55.108982,7.347864267
sta,ura3,18.788294,2.505105867
sta,ura3,20.808653,2.774487067
sta,ura3,25.612497,3.4149996
sta,ura3,24.04163,3.205550667
sta,ura3,31.38471,4.184628
sta,ura3,54.74486,7.299314667
sta,ura3,31.622776,4.216370133
sta,ura3,45.88028,6.117370667
sta,ura3,17.492855,2.332380667
sta,ura3,18.601076,2.480143467
sta,ura3,34.36568,4.582090667
sta,ura3,67.46851,8.995801333
sta,ura3,18.110771,2.414769467
sta,ura3,25.317978,3.3757304
sta,ura3,38.078865,5.077182
sta,ura3,21.470911,2.862788133
sta,ura3,18.384777,2.4513036
sta,ura3,18.384777,2.4513036
sta,ura3,20.880613,2.784081733
sta,ura3,74.672615,9.956348667
sta,ura3,51.78803,6.905070667
sta,ura3,74.52516,9.936688
sta,ura3,37.576588,5.010211733
sta,ura3,71.470276,9.529370133
sta,ura3,32.06244,4.274992
sta,ura3,18.973665,2.529822
sta,ura3,25.70992,3.427989333
sta,ura3,38.118237,5.0824316
sta,ura3,44.294468,5.905929067
sta,ura3,28.653097,3.820412933
sta,ura3,26.400757,3.520100933
sta,ura3,41.484936,5.5313248
sta,ura3,22.803509,3.040467867
sta,ura3,33.13608,4.418144
sta,ura3,57.58472,7.677962667
sta,ura3,67.11929,8.949238667
sta,ura3,31.780497,4.2373996
sta,ura3,18.439089,2.4585452
sta,ura3,18.867962,2.515728267
sta,ura3,41.773197,5.5697596
sta,ura3,25.495098,3.3993464
sta,ura3,20.248457,2.699794267
sta,ura3,25.70992,3.427989333
sta,ura3,16.40122,2.186829333
sta,ura3,61.611687,8.2148916
sta,ura3,18.867962,2.515728267
sta,ura3,40.1995,5.359933333
sta,ura3,49.24429,6.565905333
sta,ura3,33.955853,4.527447067
sta,ura3,32.75668,4.367557333
sta,ura3,21.189621,2.8252828
sta,ura3,44.011364,5.868181867
sta,ura3,55.154327,7.353910267
sta,ura3,47.801674,6.373556533
sta,ura3,24.698177,3.293090267
sta,ura3,62.361847,8.314912933
sta,ura3,18.439089,2.4585452
sta,ura3,59.64059,7.952078667
sta,ura3,17.691807,2.3589076
sta,ura3,18.601076,2.480143467
sta,ura3,57.58472,7.677962667
sta,ura3,52.69725,7.0263
sta,ura3,30.805843,4.107445733
sta,ura3,46.09772,6.146362667
sta,ura3,47.507893,6.334385733
sta,ura3,37,4.933333333
sta,ura3,52.201534,6.960204533
sta,ura3,38.28838,5.105117333
sta,ura3,78.10249,10.41366533
sta,ura3,25.495098,3.3993464
sta,ura3,29.681644,3.957552533
sta,ura3,46.09772,6.146362667
sta,ura3,23.086792,3.078238933
sta,ura3,12.649111,1.686548133
sta,ura3,54.405884,7.254117867
sta,ura3,21.400934,2.853457867
sta,ura3,40.22437,5.363249333
sta,ura3,25.70992,3.427989333
sta,ura3,58.0517,7.740226667
sta,ura3,34.98571,4.664761333
sta,ura3,24.698177,3.293090267
sta,ura3,39.661064,5.288141867
sta,ura3,53.25411,7.100548
sta,ura3,31.257,4.1676
sta,ura3,28.301943,3.7735924
sta,ura3,35.22783,4.697044
sta,ura3,33.24154,4.432205333
sta,ura3,19.416489,2.5888652
sta,ura3,22.36068,2.981424
sta,ura3,33.54102,4.472136
sta,ura3,31.06445,4.141926667
sta,ura3,53.851646,7.180219467
sta,ura3,25.079872,3.343982933
sta,ura3,30.149628,4.0199504
sta,ura3,19.104973,2.547329733
sta,ura3,31.144823,4.152643067
sta,ura3,29.274563,3.903275067
sta,ura3,30.232433,4.030991067
sta,ura3,31.400637,4.1867516
sta,ura3,38.327538,5.1103384
sta,ura3,22.022715,2.936362
sta,ura3,19.697716,2.626362133
sta,ura3,15.231546,2.0308728
sta,ura3,31.144823,4.152643067
sta,ura3,18.867962,2.515728267
sta,ura3,20.615528,2.748737067
sta,ura3,44.82187,5.976249333
sta,ura3,37.576588,5.010211733
sta,ura3,20.615528,2.748737067
sta,ura3,24.083189,3.211091867
sta,ura3,34.785053,4.638007067
sta,ura3,17.492855,2.332380667
sta,ura3,33.61547,4.482062667
sta,ura3,51.546097,6.872812933
sta,ura3,20.024984,2.669997867
sta,ura3,26.400757,3.520100933
sta,ura3,27.658634,3.687817867
sta,ura3,30.594116,4.079215467
sta,ura3,37.202152,4.960286933
sta,ura3,21.377558,2.850341067
sta,ura3,22.203604,2.960480533
sta,ura3,69.079666,9.210622133
sta,ura3,55.7853,7.43804
sta,ura3,23.409399,3.1212532
sta,ura3,42.154476,5.6205968
sta,ura3,75.9276,10.12368
sta,ura3,25.632011,3.417601467
sta,ura3,22.135944,2.9514592
sta,ura3,22.803509,3.040467867
sta,ura3,23.769728,3.169297067
sta,ura3,31.780497,4.2373996
sta,ura3,28.442924,3.792389867
sta,ura3,36.345562,4.846074933
sta,ura3,20.615528,2.748737067
sta,ura3,43.289722,5.771962933
sta,ura3,17.117243,2.282299067
sta,ura3,68.44706,9.126274667
sta,ura3,18.439089,2.4585452
sta,ura3,21.213203,2.828427067
sta,ura3,38.948685,5.193158
sta,ura3,18.35756,2.447674667
sta,ura3,23.43075,3.1241
sta,ura3,30.594116,4.079215467
sta,ura3,24.738634,3.298484533
sta,ura3,33.734257,4.497900933
sta,ura3,33.24154,4.432205333
sta,ura3,32.280025,4.304003333
sta,ura3,31.38471,4.184628
sta,ura3,20.396078,2.719477067
sta,ura3,38.078865,5.077182
sta,ura3,26.925823,3.590109733
sta,ura3,23.194826,3.092643467
sta,ura3,24.698177,3.293090267
sta,ura3,59.908264,7.987768533
sta,ura3,30.594116,4.079215467
sta,ura3,32.38827,4.318436
sta,ura3,21.377558,2.850341067
sta,ura3,52.49762,6.999682667
sta,ura3,64.132675,8.551023333
sta,ura3,16.40122,2.186829333
sta,ura3,20.396078,2.719477067
sta,ura3,23.194826,3.092643467
sta,ura3,44.777225,5.970296667
sta,ura3,18.027756,2.4037008
sta,ura3,59.135437,7.884724933
sta,ura3,52.392746,6.985699467
sta,ura3,61.81424,8.241898667
sta,ura3,17,2.266666667
sta,ura3,23.769728,3.169297067
sta,ura3,31.06445,4.141926667
sta,ura3,31.320919,4.176122533
sta,ura3,35.22783,4.697044
sta,ura3,31.780497,4.2373996
sta,ura3,42.80187,5.706916
sta,ura3,15.033297,2.0044396
sta,ura3,36.67424,4.889898667
sta,ura3,24.207438,3.2276584
sta,ura3,72.36712,9.648949333
sta,ura3,45.54119,6.072158667
sta,ura3,33.37664,4.450218667
sta,ura3,23.537205,3.138294
sta,ura3,56.568542,7.542472267
sta,ura3,23.537205,3.138294
sta,ura3,27.513634,3.668484533
sta,ura3,52.086468,6.9448624
sta,ura3,50.01,6.668
sta,ura3,19.209373,2.561249733
sta,ura3,41.4367,5.524893333
sta,ura3,25.079872,3.343982933
sta,ura3,17.029387,2.270584933
sta,ura3,26.076809,3.476907867
sta,ura3,26.57066,3.542754667
sta,ura3,99.458534,13.26113787
sta,ura3,30.232433,4.030991067
sta,ura3,24.698177,3.293090267
sta,ura3,37.48333,4.997777333
sta,ura3,41.19466,5.492621333
sta,ura3,70.837845,9.445046
sta,ura3,18.027756,2.4037008
sta,ura3,17.492855,2.332380667
sta,ura3,26.172504,3.4896672
sta,ura3,21.587032,2.878270933
sta,ura3,21.587032,2.878270933
sta,ura3,28.635643,3.818085733
sta,ura3,20.248457,2.699794267
sta,ura3,20.09975,2.679966667
sta,ura3,16.643316,2.2191088
sta,ura3,21.84033,2.912044
sta,ura3,58.18075,7.757433333
sta,ura3,43.416588,5.7888784
sta,ura3,25.179358,3.357247733
sta,ura3,27.202942,3.627058933
sta,ura3,39.824615,5.309948667
sta,ura3,65,8.666666667
sta,ura3,25.806976,3.440930133
sta,ura3,22.803509,3.040467867
sta,ura3,34.20526,4.560701333
sta,ura3,45.88028,6.117370667
sta,ura3,19.416489,2.5888652
sta,ura3,21.587032,2.878270933
sta,ura3,38.587563,5.1450084
sta,ura3,42.047592,5.6063456
sta,ura3,40.60788,5.414384
sta,ura3,22.022715,2.936362
sta,ura3,45.310043,6.041339067
sta,ura3,42.544094,5.672545867
sta,ura3,21.587032,2.878270933
sta,ura3,20.615528,2.748737067
sta,ura3,33.61547,4.482062667
sta,ura3,21.213203,2.828427067
sta,ura3,20.808653,2.774487067
sta,ura3,33.600594,4.4800792
sta,ura3,25.495098,3.3993464
sta,ura3,23.194826,3.092643467
sta,ura3,25.553865,3.407182
sta,ura3,31.016125,4.135483333
sta,ura3,22.825424,3.043389867
sta,ura3,24.166092,3.2221456
sta,ura3,21.470911,2.862788133
sta,ura3,31.241,4.165466667
sta,ura3,43.046486,5.739531467
sta,ura3,27.294687,3.6392916
sta,ura3,40.792156,5.438954133
sta,ura3,31.241,4.165466667
sta,ura3,20.615528,2.748737067
sta,ura3,21.377558,2.850341067
sta,ura3,54.56189,7.274918667
sta,ura3,38.418747,5.1224996
sta,ura3,49.47727,6.596969333
sta,ura3,32.572994,4.343065867
sta,ura3,35.69314,4.759085333
sta,ura3,76.243034,10.16573787
sta,ura3,41,5.466666667
sta,ura3,39.962482,5.328330933
sta,ura3,33.12099,4.416132
sta,ura3,26,3.466666667
sta,ura3,68.30813,9.107750667
sta,ura3,28.160255,3.754700667
sta,ura3,20.396078,2.719477067
sta,ura3,21.633308,2.884441067
sta,ura3,25.553865,3.407182
sta,ura3,44.102154,5.8802872
sta,ura3,22.135944,2.9514592
sta,ura3,18.439089,2.4585452
sta,ura3,31.622776,4.216370133
sta,ura3,27.730848,3.6974464
sta,ura3,46.818798,6.2425064
sta,ura3,26.57066,3.542754667
sta,ura3,89.005615,11.86741533
sta,ura3,34.132095,4.550946
sta,ura3,78.77182,10.50290933
sta,ura3,31.400637,4.1867516
sta,ura3,73.76314,9.835085333
sta,ura3,38.013157,5.068420933
sta,ura3,21.587032,2.878270933
sta,ura3,28.460499,3.7947332
sta,ura3,62.369865,8.315982
sta,ura3,62.289646,8.305286133
sta,ura3,151.79591,20.23945467
sta,ura3,41.109608,5.481281067
sta,ura3,50.990196,6.7986928
sta,ura3,23.70654,3.160872
sta,ura3,68.593,9.145733333
sta,ura3,61.846584,8.2462112
sta,ura3,47.042534,6.272337867
sta,ura3,57.428215,7.657095333
sta,ura3,82.29216,10.972288
sta,ura3,60.373837,8.049844933
sta,ura3,89.84431,11.97924133
sta,ura3,48.30114,6.440152
sta,ura3,49.729267,6.630568933
sta,ura3,42.154476,5.6205968
sta,ura3,48.507732,6.4676976
sta,ura3,40.792156,5.438954133
sta,ura3,37.336308,4.9781744
sta,ura3,105.22357,14.02980933
sta,ura3,48.373547,6.449806267
sta,ura3,18.248287,2.433104933
sta,ura3,64.3506,8.58008
sta,ura3,36.878178,4.9170904
sta,ura3,85.86617,11.44882267
sta,ura3,76.40026,10.18670133
sta,ura3,63.07139,8.409518667
sta,ura3,88.27797,11.770396
sta,ura3,81.25269,10.833692
sta,ura3,113.265175,15.10202333
sta,ura3,47.434166,6.324555467
sta,ura3,81.84131,10.91217467
sta,ura3,60.1415,8.018866667
sta,ura3,55.443665,7.392488667
sta,ura3,24.698177,3.293090267
sta,ura3,44.777225,5.970296667
sta,ura3,38.28838,5.105117333
sta,ura3,40.459858,5.394647733
sta,ura3,43.185646,5.758086133
sta,ura3,48.332184,6.4442912
sta,ura3,41.4367,5.524893333
sta,ura3,100.57833,13.410444
sta,ura3,72.691124,9.692149867
sta,ura3,60.40695,8.05426
sta,ura3,49.0306,6.537413333
sta,ura3,35.22783,4.697044
sta,ura3,95.34149,12.71219867
sta,ura3,76.41989,10.18931867
sta,ura3,39.446167,5.259488933
sta,ura3,65.51336,8.735114667
sta,ura3,36.359318,4.847909067
sta,ura3,71.5891,9.545213333
sta,ura3,55.326305,7.376840667
sta,ura3,67.26812,8.969082667
sta,ura3,61.073727,8.1431636
sta,ura3,78.51752,10.46900267
sta,ura3,80.08121,10.67749467
sta,ura3,28.42534,3.790045333
sta,ura3,17,2.266666667
sta,ura3,31.016125,4.135483333
sta,ura3,69.065186,9.208691467
sta,ura3,49.648766,6.619835467
sta,ura3,52.554733,7.007297733
sta,ura3,40.36087,5.381449333
sta,ura3,72.56032,9.674709333
sta,ura3,63.600315,8.480042
sta,ura3,49.648766,6.619835467
sta,ura3,130.92365,17.45648667
sta,ura3,64.4748,8.59664
sta,ura3,32.649654,4.3532872
sta,ura3,61.77378,8.236504
sta,ura3,49.819675,6.642623333
sta,ura3,62.201286,8.2935048
sta,ura3,30.232433,4.030991067
sta,ura3,33.83785,4.511713333
sta,ura3,89.140335,11.885378
sta,ura3,52.83938,7.045250667
sta,ura3,23.323807,3.109840933
sta,ura3,89.44272,11.925696
sta,ura3,46.270943,6.169459067
sta,ura3,76.79192,10.23892267
sta,ura3,30.528675,4.07049
sta,ura3,25.806976,3.440930133
sta,ura3,48.9183,6.52244
sta,ura3,33.24154,4.432205333
sta,ura3,32.80244,4.373658667
sta,ura3,89.1852,11.89136
sta,ura3,70.0928,9.345706667
sta,ura3,150.96027,20.128036
sta,ura3,53.15073,7.086764
sta,ura3,32.89377,4.385836
sta,ura3,38.626415,5.150188667
sta,ura3,41.036568,5.4715424
sta,ura3,40.311287,5.374838267
sta,ura3,25.23886,3.365181333
sta,ura3,24.207438,3.2276584
sta,ura3,13.928389,1.857118533
sta,ura3,76.48529,10.19803867
sta,ura3,102.122475,13.61633
sta,ura3,32.01562,4.268749333
sta,ura3,21.633308,2.884441067
sta,ura3,86.023254,11.4697672
sta,ura3,92.779305,12.370574
sta,ura3,58.30952,7.774602667
sta,ura3,43.65776,5.821034667
sta,ura3,57.00877,7.601169333
sta,ura3,16.492422,2.1989896
sta,ura3,51.24451,6.832601333
sta,ura3,34.132095,4.550946
sta,ura3,65.27634,8.703512
sta,ura3,48.8467,6.512893333
