Growth_phase,Strain,Area_px,Area
earlysta,ftsZ2,781.5,13.89333333
earlysta,ftsZ2,1179.125,20.96222222
earlysta,ftsZ2,760.875,13.52666667
earlysta,ftsZ2,1545.375,27.47333333
earlysta,ftsZ2,575.75,10.23555556
earlysta,ftsZ2,152.125,2.704444444
earlysta,ftsZ2,122.375,2.175555556
earlysta,ftsZ2,103.625,1.842222222
earlysta,ftsZ2,145.625,2.588888889
earlysta,ftsZ2,125.25,2.226666667
earlysta,ftsZ2,746.375,13.26888889
earlysta,ftsZ2,483.875,8.602222222
earlysta,ftsZ2,1033.75,18.37777778
earlysta,ftsZ2,512.5,9.111111111
earlysta,ftsZ2,523.625,9.308888889
earlysta,ftsZ2,1651.75,29.36444444
earlysta,ftsZ2,2861.125,50.86444444
earlysta,ftsZ2,793.625,14.10888889
earlysta,ftsZ2,1875.625,33.34444444
earlysta,ftsZ2,159.75,2.84
earlysta,ftsZ2,101.875,1.811111111
earlysta,ftsZ2,681,12.10666667
earlysta,ftsZ2,120,2.133333333
earlysta,ftsZ2,1673.375,29.74888889
earlysta,ftsZ2,134.375,2.388888889
earlysta,ftsZ2,317.75,5.648888889
earlysta,ftsZ2,473.625,8.42
earlysta,ftsZ2,113.125,2.011111111
earlysta,ftsZ2,375,6.666666667
earlysta,ftsZ2,356.5,6.337777778
earlysta,ftsZ2,327.75,5.826666667
earlysta,ftsZ2,428.75,7.622222222
earlysta,ftsZ2,2138.5,38.01777778
earlysta,ftsZ2,100.375,1.784444444
earlysta,ftsZ2,127.5,2.266666667
earlysta,ftsZ2,165.625,2.944444444
earlysta,ftsZ2,453.75,8.066666667
earlysta,ftsZ2,579,10.29333333
earlysta,ftsZ2,428.25,7.613333333
earlysta,ftsZ2,296,5.262222222
earlysta,ftsZ2,361.125,6.42
earlysta,ftsZ2,119.25,2.12
earlysta,ftsZ2,121,2.151111111
earlysta,ftsZ2,103.5,1.84
earlysta,ftsZ2,328.75,5.844444444
earlysta,ftsZ2,289.125,5.14
earlysta,ftsZ2,385.625,6.855555556
earlysta,ftsZ2,3772.5,67.06666667
earlysta,ftsZ2,144.625,2.571111111
earlysta,ftsZ2,1483.75,26.37777778
earlysta,ftsZ2,102,1.813333333
earlysta,ftsZ2,718.875,12.78
earlysta,ftsZ2,428.25,7.613333333
earlysta,ftsZ2,122.5,2.177777778
earlysta,ftsZ2,392.375,6.975555556
earlysta,ftsZ2,382.625,6.802222222
earlysta,ftsZ2,189,3.36
earlysta,ftsZ2,191.375,3.402222222
earlysta,ftsZ2,1098.875,19.53555556
earlysta,ftsZ2,683,12.14222222
earlysta,ftsZ2,3479.5,61.85777778
earlysta,ftsZ2,1029.25,18.29777778
earlysta,ftsZ2,120.75,2.146666667
earlysta,ftsZ2,1004.5,17.85777778
earlysta,ftsZ2,108.75,1.933333333
earlysta,ftsZ2,233.125,4.144444444
earlysta,ftsZ2,565.875,10.06
earlysta,ftsZ2,812,14.43555556
earlysta,ftsZ2,147.625,2.624444444
earlysta,ftsZ2,534.375,9.5
earlysta,ftsZ2,155.75,2.768888889
earlysta,ftsZ2,138.75,2.466666667
earlysta,ftsZ2,735.5,13.07555556
earlysta,ftsZ2,353.125,6.277777778
earlysta,ftsZ2,154.5,2.746666667
earlysta,ftsZ2,895.875,15.92666667
earlysta,ftsZ2,130.875,2.326666667
earlysta,ftsZ2,711.75,12.65333333
earlysta,ftsZ2,1701.625,30.25111111
earlysta,ftsZ2,106.25,1.888888889
earlysta,ftsZ2,1927.75,34.27111111
earlysta,ftsZ2,132.25,2.351111111
earlysta,ftsZ2,106.375,1.891111111
earlysta,ftsZ2,1386.25,24.64444444
earlysta,ftsZ2,103.625,1.842222222
earlysta,ftsZ2,117.375,2.086666667
earlysta,ftsZ2,131.25,2.333333333
earlysta,ftsZ2,183,3.253333333
earlysta,ftsZ2,137.75,2.448888889
earlysta,ftsZ2,145,2.577777778
earlysta,ftsZ2,2409,42.82666667
earlysta,ftsZ2,103.75,1.844444444
earlysta,ftsZ2,113.25,2.013333333
earlysta,ftsZ2,260.25,4.626666667
earlysta,ftsZ2,353.125,6.277777778
earlysta,ftsZ2,114.375,2.033333333
earlysta,ftsZ2,162.625,2.891111111
earlysta,ftsZ2,182.5,3.244444444
earlysta,ftsZ2,520.75,9.257777778
earlysta,ftsZ2,1215.25,21.60444444
earlysta,ftsZ2,104.75,1.862222222
earlysta,ftsZ2,1505.5,26.76444444
earlysta,ftsZ2,666,11.84
earlysta,ftsZ2,169.625,3.015555556
earlysta,ftsZ2,1985.75,35.30222222
earlysta,ftsZ2,418.375,7.437777778
earlysta,ftsZ2,3226.375,57.35777778
earlysta,ftsZ2,398.75,7.088888889
earlysta,ftsZ2,422.5,7.511111111
earlysta,ftsZ2,1461.25,25.97777778
earlysta,ftsZ2,223.125,3.966666667
earlysta,ftsZ2,520.625,9.255555556
earlysta,ftsZ2,510.875,9.082222222
earlysta,ftsZ2,325.875,5.793333333
earlysta,ftsZ2,525.25,9.337777778
earlysta,ftsZ2,500.75,8.902222222
earlysta,ftsZ2,524.875,9.331111111
earlysta,ftsZ2,495.5,8.808888889
earlysta,ftsZ2,602.375,10.70888889
earlysta,ftsZ2,273.375,4.86
earlysta,ftsZ2,1453.875,25.84666667
earlysta,ftsZ2,565,10.04444444
earlysta,ftsZ2,479,8.515555556
earlysta,ftsZ2,464.75,8.262222222
earlysta,ftsZ2,595.25,10.58222222
earlysta,ftsZ2,474.125,8.428888889
earlysta,ftsZ2,170,3.022222222
earlysta,ftsZ2,2601.75,46.25333333
earlysta,ftsZ2,141.75,2.52
earlysta,ftsZ2,104.25,1.853333333
earlysta,ftsZ2,152.875,2.717777778
earlysta,ftsZ2,1287.75,22.89333333
earlysta,ftsZ2,598.625,10.64222222
earlysta,ftsZ2,2358.75,41.93333333
earlysta,ftsZ2,105.125,1.868888889
earlysta,ftsZ2,174.75,3.106666667
earlysta,ftsZ2,622,11.05777778
earlysta,ftsZ2,716.625,12.74
earlysta,ftsZ2,1113.375,19.79333333
earlysta,ftsZ2,104.5,1.857777778
earlysta,ftsZ2,208.875,3.713333333
earlysta,ftsZ2,1146.875,20.38888889
earlysta,ftsZ2,140,2.488888889
earlysta,ftsZ2,294.75,5.24
earlysta,ftsZ2,176.875,3.144444444
earlysta,ftsZ2,1121.125,19.93111111
earlysta,ftsZ2,145.875,2.593333333
earlysta,ftsZ2,2427.125,43.14888889
earlysta,ftsZ2,973.75,17.31111111
earlysta,ftsZ2,177.875,3.162222222
earlysta,ftsZ2,189.25,3.364444444
earlysta,ftsZ2,134.375,2.388888889
earlysta,ftsZ2,148.625,2.642222222
earlysta,ftsZ2,401.625,7.14
earlysta,ftsZ2,455,8.088888889
earlysta,ftsZ2,1663.5,29.57333333
earlysta,ftsZ2,255.75,4.546666667
earlysta,ftsZ2,128.375,2.282222222
earlysta,ftsZ2,110.75,1.968888889
earlysta,ftsZ2,103.125,1.833333333
earlysta,ftsZ2,157.625,2.802222222
earlysta,ftsZ2,113.125,2.011111111
earlysta,ftsZ2,1169.125,20.78444444
earlysta,ftsZ2,110.5,1.964444444
earlysta,ftsZ2,1247.375,22.17555556
earlysta,ftsZ2,175.25,3.115555556
earlysta,ftsZ2,417.25,7.417777778
earlysta,ftsZ2,123.125,2.188888889
earlysta,ftsZ2,103.125,1.833333333
earlysta,ftsZ2,121.625,2.162222222
earlysta,ftsZ2,544.375,9.677777778
earlysta,ftsZ2,1042.125,18.52666667
earlysta,ftsZ2,104,1.848888889
earlysta,ftsZ2,132.625,2.357777778
earlysta,ftsZ2,137.5,2.444444444
earlysta,ftsZ2,1445.25,25.69333333
earlysta,ftsZ2,1372,24.39111111
earlysta,ftsZ2,190.875,3.393333333
earlysta,ftsZ2,273,4.853333333
earlysta,ftsZ2,536.375,9.535555556
earlysta,ftsZ2,301.375,5.357777778
earlysta,ftsZ2,148.5,2.64
earlysta,ftsZ2,734.25,13.05333333
earlysta,ftsZ2,313,5.564444444
earlysta,ftsZ2,1267.875,22.54
earlysta,ftsZ2,107.625,1.913333333
earlysta,ftsZ2,179.5,3.191111111
earlysta,ftsZ2,636.25,11.31111111
earlysta,ftsZ2,264.375,4.7
earlysta,ftsZ2,218,3.875555556
earlysta,ftsZ2,372.25,6.617777778
earlysta,ftsZ2,279,4.96
earlysta,ftsZ2,171.625,3.051111111
earlysta,ftsZ2,339.5,6.035555556
earlysta,ftsZ2,814.125,14.47333333
earlysta,ftsZ2,264.75,4.706666667
earlysta,ftsZ2,265,4.711111111
earlysta,ftsZ2,1319.625,23.46
earlysta,ftsZ2,175,3.111111111
earlysta,ftsZ2,248.375,4.415555556
earlysta,ftsZ2,122.875,2.184444444
earlysta,ftsZ2,1452.125,25.81555556
earlysta,ftsZ2,137.75,2.448888889
earlysta,ftsZ2,1292.375,22.97555556
earlysta,ftsZ2,668.25,11.88
earlysta,ftsZ2,398.25,7.08
earlysta,ftsZ2,188.5,3.351111111
earlysta,ftsZ2,133,2.364444444
earlysta,ftsZ2,861.125,15.30888889
earlysta,ftsZ2,511.125,9.086666667
earlysta,ftsZ2,199.375,3.544444444
earlysta,ftsZ2,880.5,15.65333333
earlysta,ftsZ2,116,2.062222222
earlysta,ftsZ2,142.125,2.526666667
earlysta,ftsZ2,713.625,12.68666667
earlysta,ftsZ2,122.75,2.182222222
earlysta,ftsZ2,127.25,2.262222222
earlysta,ftsZ2,240.5,4.275555556
earlysta,ftsZ2,511.25,9.088888889
earlysta,ftsZ2,2549.25,45.32
earlysta,ftsZ2,307.375,5.464444444
earlysta,ftsZ2,161,2.862222222
earlysta,ftsZ2,510.125,9.068888889
earlysta,ftsZ2,277,4.924444444
earlysta,ftsZ2,166,2.951111111
earlysta,ftsZ2,1206.5,21.44888889
earlysta,ftsZ2,371.125,6.597777778
earlysta,ftsZ2,535.75,9.524444444
earlysta,ftsZ2,596.125,10.59777778
earlysta,ftsZ2,151,2.684444444
earlysta,ftsZ2,241.875,4.3
earlysta,ftsZ2,133.25,2.368888889
earlysta,ftsZ2,106.75,1.897777778
earlysta,ftsZ2,196.375,3.491111111
earlysta,ftsZ2,168.5,2.995555556
earlysta,ftsZ2,1332.375,23.68666667
earlysta,ftsZ2,213.375,3.793333333
earlysta,ftsZ2,2823,50.18666667
earlysta,ftsZ2,1200.25,21.33777778
earlysta,ftsZ2,214.375,3.811111111
earlysta,ftsZ2,362.125,6.437777778
earlysta,ftsZ2,652,11.59111111
earlysta,ftsZ2,169.75,3.017777778
earlysta,ftsZ2,129.625,2.304444444
earlysta,ftsZ2,818.5,14.55111111
earlysta,ftsZ2,245,4.355555556
earlysta,ftsZ2,160.875,2.86
earlysta,ftsZ2,493.125,8.766666667
earlysta,ftsZ2,743.875,13.22444444
earlysta,ftsZ2,598.125,10.63333333
earlysta,ftsZ2,943,16.76444444
earlysta,ftsZ2,2035.25,36.18222222
earlysta,ftsZ2,183.125,3.255555556
earlysta,ftsZ2,875.25,15.56
earlysta,ftsZ2,990.625,17.61111111
earlysta,ftsZ2,103.25,1.835555556
earlysta,ftsZ2,1203.375,21.39333333
earlysta,ftsZ2,121.375,2.157777778
earlysta,ftsZ2,110.125,1.957777778
earlysta,ftsZ2,132.125,2.348888889
earlysta,ftsZ2,1038.375,18.46
earlysta,ftsZ2,110.5,1.964444444
earlysta,ftsZ2,313.5,5.573333333
earlysta,ftsZ2,124.125,2.206666667
earlysta,ftsZ2,127.125,2.26
earlysta,ftsZ2,197.125,3.504444444
earlysta,ftsZ2,284.125,5.051111111
earlysta,ftsZ2,120.25,2.137777778
earlysta,ftsZ2,1495.625,26.58888889
earlysta,ftsZ2,139.25,2.475555556
earlysta,ftsZ2,119.125,2.117777778
earlysta,ftsZ2,111.125,1.975555556
earlysta,ftsZ2,188.625,3.353333333
earlysta,ftsZ2,131.5,2.337777778
earlysta,ftsZ2,120.875,2.148888889
earlysta,ftsZ2,2736.25,48.64444444
earlysta,ftsZ2,137.125,2.437777778
earlysta,ftsZ2,104.375,1.855555556
earlysta,ftsZ2,167,2.968888889
earlysta,ftsZ2,314.75,5.595555556
earlysta,ftsZ2,596.75,10.60888889
earlysta,ftsZ2,230.25,4.093333333
earlysta,ftsZ2,604.375,10.74444444
earlysta,ftsZ2,145.375,2.584444444
earlysta,ftsZ2,129.375,2.3
earlysta,ura3,574.375,10.21111111
earlysta,ura3,106.375,1.891111111
earlysta,ura3,674.75,11.99555556
earlysta,ura3,334,5.937777778
earlysta,ura3,448.625,7.975555556
earlysta,ura3,667.75,11.87111111
earlysta,ura3,130.375,2.317777778
earlysta,ura3,513.125,9.122222222
earlysta,ura3,243,4.32
earlysta,ura3,178.5,3.173333333
earlysta,ura3,405,7.2
earlysta,ura3,251.375,4.468888889
earlysta,ura3,678.375,12.06
earlysta,ura3,317.375,5.642222222
earlysta,ura3,150.125,2.668888889
earlysta,ura3,290.875,5.171111111
earlysta,ura3,372.75,6.626666667
earlysta,ura3,312.875,5.562222222
earlysta,ura3,315.125,5.602222222
earlysta,ura3,668.375,11.88222222
earlysta,ura3,147,2.613333333
earlysta,ura3,429.75,7.64
earlysta,ura3,956.25,17
earlysta,ura3,108.25,1.924444444
earlysta,ura3,190.25,3.382222222
earlysta,ura3,393.875,7.002222222
earlysta,ura3,100.75,1.791111111
earlysta,ura3,599,10.64888889
earlysta,ura3,143.75,2.555555556
earlysta,ura3,195.875,3.482222222
earlysta,ura3,107.125,1.904444444
earlysta,ura3,924.125,16.42888889
earlysta,ura3,299,5.315555556
earlysta,ura3,537.375,9.553333333
earlysta,ura3,187.625,3.335555556
earlysta,ura3,383.125,6.811111111
earlysta,ura3,521.125,9.264444444
earlysta,ura3,473.25,8.413333333
earlysta,ura3,107.5,1.911111111
earlysta,ura3,351.5,6.248888889
earlysta,ura3,307.25,5.462222222
earlysta,ura3,495.25,8.804444444
earlysta,ura3,546.375,9.713333333
earlysta,ura3,543.875,9.668888889
earlysta,ura3,310.375,5.517777778
earlysta,ura3,421,7.484444444
earlysta,ura3,807,14.34666667
earlysta,ura3,525.125,9.335555556
earlysta,ura3,100.125,1.78
earlysta,ura3,116.5,2.071111111
earlysta,ura3,206.75,3.675555556
earlysta,ura3,240.125,4.268888889
earlysta,ura3,343.625,6.108888889
earlysta,ura3,314.5,5.591111111
earlysta,ura3,284.25,5.053333333
earlysta,ura3,293.375,5.215555556
earlysta,ura3,135.875,2.415555556
earlysta,ura3,521.875,9.277777778
earlysta,ura3,592.75,10.53777778
earlysta,ura3,320.25,5.693333333
earlysta,ura3,287.5,5.111111111
earlysta,ura3,182,3.235555556
earlysta,ura3,143.75,2.555555556
earlysta,ura3,444.125,7.895555556
earlysta,ura3,187.375,3.331111111
earlysta,ura3,389.125,6.917777778
earlysta,ura3,325.625,5.788888889
earlysta,ura3,201.125,3.575555556
earlysta,ura3,433.875,7.713333333
earlysta,ura3,291.375,5.18
earlysta,ura3,122.5,2.177777778
earlysta,ura3,118.375,2.104444444
earlysta,ura3,159.625,2.837777778
earlysta,ura3,549.5,9.768888889
earlysta,ura3,230.75,4.102222222
earlysta,ura3,361.625,6.428888889
earlysta,ura3,216.75,3.853333333
earlysta,ura3,483.875,8.602222222
earlysta,ura3,839.75,14.92888889
earlysta,ura3,383.25,6.813333333
earlysta,ura3,135.25,2.404444444
earlysta,ura3,566.25,10.06666667
earlysta,ura3,394.25,7.008888889
earlysta,ura3,323.75,5.755555556
earlysta,ura3,301.375,5.357777778
earlysta,ura3,361.625,6.428888889
earlysta,ura3,636.125,11.30888889
earlysta,ura3,690.75,12.28
earlysta,ura3,134.25,2.386666667
earlysta,ura3,220.875,3.926666667
earlysta,ura3,195.875,3.482222222
earlysta,ura3,594,10.56
earlysta,ura3,220,3.911111111
earlysta,ura3,568.25,10.10222222
earlysta,ura3,361.125,6.42
earlysta,ura3,491.5,8.737777778
earlysta,ura3,765.875,13.61555556
earlysta,ura3,282.125,5.015555556
earlysta,ura3,246.375,4.38
earlysta,ura3,222.5,3.955555556
earlysta,ura3,421.625,7.495555556
earlysta,ura3,465.125,8.268888889
earlysta,ura3,245.375,4.362222222
earlysta,ura3,420.5,7.475555556
earlysta,ura3,354.625,6.304444444
earlysta,ura3,404.875,7.197777778
earlysta,ura3,207,3.68
earlysta,ura3,145.625,2.588888889
earlysta,ura3,118.25,2.102222222
earlysta,ura3,677.75,12.04888889
earlysta,ura3,348,6.186666667
earlysta,ura3,527,9.368888889
earlysta,ura3,518.625,9.22
earlysta,ura3,486.125,8.642222222
earlysta,ura3,855,15.2
earlysta,ura3,127.75,2.271111111
earlysta,ura3,663.75,11.8
earlysta,ura3,565.125,10.04666667
earlysta,ura3,894.125,15.89555556
earlysta,ura3,752.875,13.38444444
earlysta,ura3,428.625,7.62
earlysta,ura3,729.625,12.97111111
earlysta,ura3,543,9.653333333
earlysta,ura3,544.25,9.675555556
earlysta,ura3,122.5,2.177777778
earlysta,ura3,627.625,11.15777778
earlysta,ura3,215.875,3.837777778
earlysta,ura3,501.125,8.908888889
earlysta,ura3,162.875,2.895555556
earlysta,ura3,449.125,7.984444444
earlysta,ura3,506.625,9.006666667
earlysta,ura3,307.25,5.462222222
earlysta,ura3,491.75,8.742222222
earlysta,ura3,1188.125,21.12222222
earlysta,ura3,187.75,3.337777778
earlysta,ura3,102,1.813333333
earlysta,ura3,691.625,12.29555556
earlysta,ura3,689.5,12.25777778
earlysta,ura3,446.375,7.935555556
earlysta,ura3,378,6.72
earlysta,ura3,730.875,12.99333333
earlysta,ura3,471.75,8.386666667
earlysta,ura3,486.375,8.646666667
earlysta,ura3,150.5,2.675555556
earlysta,ura3,241.375,4.291111111
earlysta,ura3,292.125,5.193333333
earlysta,ura3,115.625,2.055555556
earlysta,ura3,204.375,3.633333333
earlysta,ura3,722.125,12.83777778
earlysta,ura3,777,13.81333333
earlysta,ura3,457.5,8.133333333
earlysta,ura3,299.375,5.322222222
earlysta,ura3,132.125,2.348888889
earlysta,ura3,653.25,11.61333333
earlysta,ura3,297.125,5.282222222
earlysta,ura3,623.875,11.09111111
earlysta,ura3,486.5,8.648888889
earlysta,ura3,170.125,3.024444444
earlysta,ura3,301.25,5.355555556
earlysta,ura3,152.625,2.713333333
earlysta,ura3,395.375,7.028888889
earlysta,ura3,265,4.711111111
earlysta,ura3,408.375,7.26
earlysta,ura3,321.875,5.722222222
earlysta,ura3,768.875,13.66888889
earlysta,ura3,283,5.031111111
earlysta,ura3,102.625,1.824444444
earlysta,ura3,126,2.24
earlysta,ura3,119.625,2.126666667
earlysta,ura3,946.75,16.83111111
earlysta,ura3,786.5,13.98222222
earlysta,ura3,381.625,6.784444444
earlysta,ura3,520.75,9.257777778
earlysta,ura3,413.625,7.353333333
earlysta,ura3,496.625,8.828888889
earlysta,ura3,480.75,8.546666667
earlysta,ura3,438.625,7.797777778
earlysta,ura3,186.5,3.315555556
earlysta,ura3,443.5,7.884444444
earlysta,ura3,525.125,9.335555556
earlysta,ura3,414.125,7.362222222
earlysta,ura3,292.875,5.206666667
earlysta,ura3,378.625,6.731111111
earlysta,ura3,2055,36.53333333
earlysta,ura3,189.375,3.366666667
earlysta,ura3,768.25,13.65777778
earlysta,ura3,156.125,2.775555556
earlysta,ura3,376.375,6.691111111
earlysta,ura3,160.875,2.86
earlysta,ura3,267.125,4.748888889
earlysta,ura3,455.375,8.095555556
earlysta,ura3,585.125,10.40222222
earlysta,ura3,109,1.937777778
earlysta,ura3,420.125,7.468888889
earlysta,ura3,562.875,10.00666667
earlysta,ura3,144.25,2.564444444
earlysta,ura3,132,2.346666667
earlysta,ura3,401.5,7.137777778
earlysta,ura3,400.5,7.12
earlysta,ura3,612.5,10.88888889
earlysta,ura3,303.875,5.402222222
earlysta,ura3,389.875,6.931111111
earlysta,ura3,343.25,6.102222222
earlysta,ura3,398.625,7.086666667
earlysta,ura3,291.75,5.186666667
earlysta,ura3,308.5,5.484444444
earlysta,ura3,297.5,5.288888889
earlysta,ura3,175,3.111111111
earlysta,ura3,227.625,4.046666667
earlysta,ura3,515.625,9.166666667
earlysta,ura3,749.125,13.31777778
earlysta,ura3,1201.75,21.36444444
earlysta,ura3,458.375,8.148888889
earlysta,ura3,595,10.57777778
earlysta,ura3,543,9.653333333
earlysta,ura3,503.25,8.946666667
earlysta,ura3,906.25,16.11111111
earlysta,ura3,612.625,10.89111111
earlysta,ura3,626,11.12888889
earlysta,ura3,144.125,2.562222222
earlysta,ura3,485.625,8.633333333
earlysta,ura3,405.375,7.206666667
earlysta,ura3,539.25,9.586666667
earlysta,ura3,322.375,5.731111111
earlysta,ura3,357.75,6.36
earlysta,ura3,240.5,4.275555556
earlysta,ura3,765.625,13.61111111
earlysta,ura3,345.5,6.142222222
earlysta,ura3,307.25,5.462222222
earlysta,ura3,106.75,1.897777778
earlysta,ura3,291.375,5.18
earlysta,ura3,120.875,2.148888889
earlysta,ura3,130.625,2.322222222
earlysta,ura3,686.5,12.20444444
earlysta,ura3,107,1.902222222
earlysta,ura3,509.75,9.062222222
earlysta,ura3,734.625,13.06
earlysta,ura3,116.125,2.064444444
earlysta,ura3,110,1.955555556
earlysta,ura3,109.125,1.94
earlysta,ura3,132.875,2.362222222
earlysta,ura3,100.875,1.793333333
earlysta,ura3,124.625,2.215555556
earlysta,ura3,1664.25,29.58666667
earlysta,ura3,699,12.42666667
earlysta,ura3,153.25,2.724444444
earlysta,ura3,145,2.577777778
earlysta,ura3,394.125,7.006666667
earlysta,ura3,296.125,5.264444444
earlysta,ura3,140.375,2.495555556
earlysta,ura3,381.125,6.775555556
earlysta,ura3,265.875,4.726666667
earlysta,ura3,216.375,3.846666667
earlysta,ura3,457.375,8.131111111
earlysta,ura3,292.875,5.206666667
earlysta,ura3,568,10.09777778
earlysta,ura3,159.75,2.84
earlysta,ura3,762.875,13.56222222
earlysta,ura3,617.125,10.97111111
earlysta,ura3,176.625,3.14
earlysta,ura3,146,2.595555556
earlysta,ura3,710,12.62222222
earlysta,ura3,329.375,5.855555556
earlysta,ura3,132.375,2.353333333
earlysta,ura3,422.625,7.513333333
earlysta,ura3,234.125,4.162222222
earlysta,ura3,240.75,4.28
earlysta,ura3,327.5,5.822222222
earlysta,ura3,651.25,11.57777778
earlysta,ura3,442.625,7.868888889
earlysta,ura3,471.375,8.38
earlysta,ura3,488.75,8.688888889
earlysta,ura3,119.625,2.126666667
earlysta,ura3,658.75,11.71111111
earlysta,ura3,797.625,14.18
earlysta,ura3,418.25,7.435555556
earlysta,ura3,610.625,10.85555556
earlysta,ura3,356.125,6.331111111
earlysta,ura3,324,5.76
earlysta,ura3,446.75,7.942222222
earlysta,ura3,666.375,11.84666667
earlysta,ura3,738.75,13.13333333
earlysta,ura3,389.375,6.922222222
earlysta,ura3,499.75,8.884444444
earlysta,ura3,338.125,6.011111111
earlysta,ura3,300,5.333333333
earlysta,ura3,456.625,8.117777778
earlysta,ura3,186.375,3.313333333
earlysta,ura3,271.125,4.82
earlysta,ura3,539.375,9.588888889
earlysta,ura3,410.75,7.302222222
earlysta,ura3,387.5,6.888888889
earlysta,ura3,1193.875,21.22444444
earlysta,ura3,596.625,10.60666667
earlysta,ura3,105.5,1.875555556
earlysta,ura3,349.375,6.211111111
earlysta,ura3,922.875,16.40666667
earlysta,ura3,382.375,6.797777778
earlysta,ura3,335.625,5.966666667
earlysta,ura3,431.625,7.673333333
earlysta,ura3,334.875,5.953333333
earlysta,ura3,451,8.017777778
earlysta,ura3,359.625,6.393333333
earlysta,ura3,654.875,11.64222222
earlysta,ura3,393.125,6.988888889
earlysta,ura3,117.875,2.095555556
earlysta,ura3,301.25,5.355555556
earlysta,ura3,124.75,2.217777778
earlysta,ura3,124.25,2.208888889
earlysta,ura3,568.25,10.10222222
earlysta,ura3,862.5,15.33333333
earlysta,ura3,130.875,2.326666667
earlysta,ura3,238.75,4.244444444
earlysta,ura3,417.75,7.426666667
earlysta,ura3,410.75,7.302222222
earlysta,ura3,104.125,1.851111111
earlysta,ura3,128.875,2.291111111
earlysta,ura3,164.25,2.92
earlysta,ura3,225,4
sta,cdrS,549.125,9.762222222
sta,cdrS,375.875,6.682222222
sta,cdrS,338.875,6.024444444
sta,cdrS,442,7.857777778
sta,cdrS,297.75,5.293333333
sta,cdrS,981.875,17.45555556
sta,cdrS,227,4.035555556
sta,cdrS,178.625,3.175555556
sta,cdrS,307.375,5.464444444
sta,cdrS,860,15.28888889
sta,cdrS,606.875,10.78888889
sta,cdrS,555.75,9.88
sta,cdrS,434.375,7.722222222
sta,cdrS,587.375,10.44222222
sta,cdrS,358.125,6.366666667
sta,cdrS,2112.375,37.55333333
sta,cdrS,110.375,1.962222222
sta,cdrS,956.5,17.00444444
sta,cdrS,297.25,5.284444444
sta,cdrS,765.5,13.60888889
sta,cdrS,363.375,6.46
sta,cdrS,216.5,3.848888889
sta,cdrS,715.875,12.72666667
sta,cdrS,270.5,4.808888889
sta,cdrS,506.75,9.008888889
sta,cdrS,794,14.11555556
sta,cdrS,254.875,4.531111111
sta,cdrS,348.25,6.191111111
sta,cdrS,118.25,2.102222222
sta,cdrS,105.125,1.868888889
sta,cdrS,125.875,2.237777778
sta,cdrS,319.5,5.68
sta,cdrS,714.625,12.70444444
sta,cdrS,686.875,12.21111111
sta,cdrS,289.5,5.146666667
sta,cdrS,216.125,3.842222222
sta,cdrS,367.125,6.526666667
sta,cdrS,717.5,12.75555556
sta,cdrS,169.875,3.02
sta,cdrS,104.125,1.851111111
sta,cdrS,571.125,10.15333333
sta,cdrS,729.375,12.96666667
sta,cdrS,209.75,3.728888889
sta,cdrS,102.875,1.828888889
sta,cdrS,704.75,12.52888889
sta,cdrS,370.75,6.591111111
sta,cdrS,363.625,6.464444444
sta,cdrS,1688.75,30.02222222
sta,cdrS,652.875,11.60666667
sta,cdrS,545.875,9.704444444
sta,cdrS,1739,30.91555556
sta,cdrS,383.5,6.817777778
sta,cdrS,441.75,7.853333333
sta,cdrS,565.5,10.05333333
sta,cdrS,555.5,9.875555556
sta,cdrS,384.625,6.837777778
