Experiment,Threshold,Strain,Replicate,Area_px,Circularity,Length_px,Area_micron,Length_micron
20170601,-5,cdrS+,B,362.5625,0.91185033,26.24398,6.445555556,3.499197333
20170601,-5,cdrS+,B,999.01953,0.1823102,119.78267,17.7603472,15.97102267
20170601,-5,cdrS+,B,897.9375,0.28863,86.22892,15.96333333,11.49718933
20170601,-5,cdrS+,B,3349.4375,0.65274936,81.60198,59.54555556,10.880264
20170601,-5,cdrS+,B,1634.1562,0.7551917,63.9524,29.05166578,8.526986667
20170601,-5,cdrS+,B,629.583,0.7409903,43.217533,11.19258667,5.762337733
20170601,-5,cdrS+,B,845.0708,0.9316068,39.270813,15.02348089,5.2361084
20170601,-5,cdrS+,B,1008.04004,0.8279259,43.881847,17.92071182,5.850912933
20170601,-5,cdrS+,B,198.28125,0.9209395,19.46886,3.525,2.595848
20170601,-5,cdrS+,B,1333.7266,0.91278696,45.841957,23.71069511,6.112260933
20170601,-5,cdrS+,B,508.0039,0.97736704,28.255049,9.031180444,3.767339867
20170601,-5,cdrS+,B,972.6719,0.42910984,75.52912,17.29194489,10.07054933
20170601,-5,cdrS+,B,400.02344,0.8268696,31.86401,7.111527822,4.248534667
20170601,-5,cdrS+,B,367.9336,0.8846685,28.459736,6.541041778,3.794631467
20170601,-5,cdrS+,B,468.1172,0.92799383,27.682968,8.322083556,3.6910624
20170601,-5,cdrS+,B,540.8828,0.9270961,31.328789,9.615694222,4.177171867
20170601,-5,cdrS+,B,723.13477,0.92118603,35.971794,12.85572924,4.7962392
20170601,-5,cdrS+,B,882.6406,0.53897995,59.27523,15.69138844,7.903364
20170601,-5,cdrS+,B,996.09375,0.91565686,43.55184,17.70833333,5.806912
20170601,-5,cdrS+,B,401.8047,0.65064436,38.306046,7.143194667,5.1074728
20170601,-5,cdrS+,B,1275.5156,0.88091576,45.86073,22.67583289,6.114764
20170601,-5,cdrS+,B,1035.4375,0.82620466,50.327446,18.40777778,6.710326133
20170601,-5,cdrS+,B,626.7969,0.77118486,38.528503,11.143056,5.137133733
20170601,-5,cdrS+,B,273.90625,0.4903737,25.025734,4.869444444,3.336764533
20170601,-5,cdrS+,B,728.5469,0.9022523,36.040672,12.95194489,4.805422933
20170601,-5,cdrS+,B,321.36133,0.97189516,22.59064,5.713090311,3.012085333
20170601,-5,cdrS+,B,291.60547,0.8875324,25.341606,5.184097244,3.3788808
20170601,-5,cdrS+,B,597.09375,0.93290657,32.07092,10.615,4.276122667
20170601,-5,cdrS+,B,914.8906,0.4969269,60.48938,16.26472178,8.065250667
20170601,-5,cdrS+,B,699.7344,0.8420742,41.133316,12.43972267,5.484442133
20170601,-5,cdrS+,B,937.3125,0.67728496,52.94036,16.66333333,7.058714667
20170601,-5,cdrS+,B,361.28125,0.88692343,28.41559,6.422777778,3.788745333
20170601,-5,cdrS+,B,569.71875,0.96385926,28.257206,10.12833333,3.767627467
20170601,-5,cdrS+,B,467.70312,0.98928005,25.92229,8.314722133,3.456305333
20170601,-5,cdrS+,B,645.9531,0.4974787,52.688812,11.48361067,7.025174933
20170601,-5,cdrS+,B,1285.0312,0.72130907,59.001633,22.84499911,7.8668844
20170601,-5,cdrS+,B,759.625,0.71310276,41.010403,13.50444444,5.468053733
20170601,-5,cdrS+,B,1106.0938,0.9711672,41.26061,19.66388978,5.501414667
20170601,-5,cdrS+,B,1114.5312,0.40087545,79.77251,19.813888,10.63633467
20170601,-5,cdrS+,B,206.96875,0.9886982,17.488588,3.679444444,2.331811733
20170601,-5,cdrS+,B,687.48047,0.94491607,34.047554,12.22187502,4.539673867
20170601,-5,cdrS+,B,640.5469,0.55983037,52.987186,11.38750044,7.064958133
20170601,-5,cdrS+,B,115.37109,0.9815751,13.308691,2.0510416,1.774492133
20170601,-5,cdrS+,B,129.90625,0.94740766,15.256718,2.309444444,2.034229067
20170601,-5,cdrS+,B,567.03125,0.2491807,76.90164,10.08055556,10.253552
20170601,-5,cdrS+,B,167.75,0.8054386,21.491226,2.982222222,2.8654968
20170601,-5,cdrS+,B,235.65625,0.8010885,25.296991,4.189444444,3.372932133
20170601,-5,cdrS+,B,632.0078,0.2634949,79.4799,11.23569422,10.59732
20170601,-5,cdrS+,B,461.71875,0.9703737,26.459713,8.208333333,3.527961733
20170601,-5,cdrS+,B,884.9971,0.33005735,84.049446,15.73328178,11.2065928
20170601,-5,cdrS+,B,482.65625,0.92504334,30.43895,8.580555556,4.058526667
20170601,-5,cdrS+,B,803.5469,0.85887194,39.00186,14.28527822,5.200248
20170601,-5,cdrS+,B,540.15625,0.52394146,51.69758,9.602777778,6.893010667
20170601,-5,cdrS+,B,569.51953,0.49051172,53.67067,10.12479164,7.156089333
20170601,-5,cdrS+,B,631.1094,0.7625911,39.383408,11.21972267,5.251121067
20170601,-5,cdrS+,B,742.7571,0.9061443,35.362103,13.20457067,4.714947067
20170601,-5,cdrS+,B,391.5171,0.93708193,26.823393,6.960304,3.5764524
20170601,-5,cdrS+,B,1443.4062,0.5600199,63.07035,25.66055467,8.40938
20170601,-5,cdrS+,B,523.71875,0.6850648,42.76735,9.310555556,5.702313333
20170601,-5,cdrS+,B,6641.5625,0.51008564,113.27235,118.0722222,15.10298
20170601,-5,cdrS+,B,5377.1562,0.6327573,131.93121,95.593888,17.590828
20170601,-5,cdrS+,B,1198.5,0.14616314,101.10669,21.30666667,13.480892
20170601,-5,cdrS+,B,914.25,0.13201728,75.34628,16.25333333,10.04617067
20170601,-5,cdrS+,B,311.53223,0.77432406,27.343332,5.538350756,3.6457776
20170601,-5,cdrS+,B,378.97656,0.80041015,31.49215,6.737361067,4.198953333
20170601,-5,cdrS+,B,495.29102,0.99215114,26.621609,8.805173689,3.549547867
20170601,-5,cdrS+,B,947.9414,0.8597481,45.380978,16.85229156,6.050797067
20170601,-5,cdrS+,B,672.38525,0.433684,62.16385,11.95351556,8.288513333
20170601,-5,cdrS+,B,513.6719,0.9386175,29.524826,9.131944889,3.936643467
20170601,-5,cdrS+,B,545.4219,0.9314117,32.71584,9.696389333,4.362112
20170601,-5,cdrS+,B,477.8125,0.93535346,29.219877,8.494444444,3.8959836
20170601,-5,cdrS+,B,976.1406,0.85844535,43.987774,17.35361067,5.865036533
20170601,-5,cdrS+,B,312.29688,0.9431493,23.835802,5.551944533,3.178106933
20170601,-5,cdrS+,B,2266.9219,0.735565,68.75892,40.30083378,9.167856
20170601,-5,cdrS+,B,719.3047,0.95164144,33.32938,12.78763911,4.443917333
20170601,-5,cdrS+,B,357.73242,0.81050223,29.135977,6.359687467,3.884796933
20170601,-5,cdrS+,B,396.46875,0.87069213,30.389458,7.048333333,4.051927733
20170601,-5,cdrS+,B,677.1094,0.9606905,33.03764,12.03750044,4.405018667
20170601,-5,cdrS+,B,840.53125,0.9308349,36.199093,14.94277778,4.826545733
20170601,-5,cdrS+,B,643.21875,0.5689755,52.83867,11.435,7.045156
20170601,-5,cdrS+,B,446.03906,0.65671617,40.38986,7.929583289,5.385314667
20170601,-5,cdrS+,B,629.71875,0.8386826,37.473274,11.195,4.996436533
20170601,-5,cdrS+,B,251.96875,0.9579658,20.607279,4.479444444,2.7476372
20170601,-5,cdrS+,B,1228.0156,0.8451051,48.12995,21.83138844,6.417326667
20170601,-5,cdrS+,B,1419.4688,0.88757956,50.50005,25.23500089,6.73334
20170601,-5,cdrS+,B,270.46875,0.7993105,27.052334,4.808333333,3.606977867
20170601,-5,cdrS+,B,1156.5508,0.93562376,43.512383,20.56090311,5.801651067
20170601,-5,cdrS+,B,544.6406,0.4135661,56.412155,9.682499556,7.521620667
20170601,-5,cdrS+,B,715.5156,0.28361735,81.26315,12.72027733,10.83508667
20170601,-5,cdrS+,B,201.22656,0.8082954,23.115932,3.577361067,3.082124267
20170601,-5,cdrS+,B,88.89844,0.9887399,11.114777,1.580416711,1.481970267
20170601,-5,cdrS+,B,879.1875,0.9317682,38.084873,15.63,5.077983067
20170601,-5,cdrS+,B,1651.9062,0.88182104,51.24293,29.36722133,6.832390667
20170601,-5,cdrS+,B,622.5957,0.8905577,32.72452,11.068368,4.363269333
20170601,-5,cdrS+,B,484.5083,0.92814004,28.132599,8.613480889,3.7510132
20170601,-5,cdrS+,B,554.375,0.28443617,50.838593,9.855555556,6.778479067
20170601,-5,cdrS+,B,390.375,0.21658026,49.20366,6.94,6.560488
20170601,-5,cdrS+,B,1829.5312,0.6241603,68.90641,32.52499911,9.187521333
20170601,-5,cdrS+,B,514.03125,0.67415017,41.667435,9.138333333,5.555658
20170601,-5,cdrS+,B,684.65625,0.8509553,38.370476,12.17166667,5.116063467
20170601,-5,cdrS+,B,1020.4375,0.8813482,46.377098,18.14111111,6.183613067
20170601,-5,cdrS+,B,498.51562,0.8962047,31.643862,8.862499911,4.2191816
20170601,-5,cdrS+,B,456.04688,0.96468425,27.24628,8.107500089,3.632837333
20170601,-5,cdrS+,C,421.7954,0.933795,27.49892,7.498584889,3.666522667
20170601,-5,cdrS+,C,1195.0332,0.6539642,56.257847,21.24503467,7.501046267
20170601,-5,cdrS+,C,836.4922,0.78158766,47.56575,14.87097244,6.3421
20170601,-5,cdrS+,C,387.46094,0.91752684,27.779253,6.888194489,3.7039004
20170601,-5,cdrS+,C,1081.5352,0.6848875,55.92535,19.22729244,7.456713333
20170601,-5,cdrS+,C,531.8203,0.9947722,26.87681,9.454583111,3.583574667
20170601,-5,cdrS+,C,672.6406,0.4299911,62.109554,11.95805511,8.281273867
20170601,-5,cdrS+,C,253.00195,0.9602457,20.72938,4.497812444,2.763917333
20170601,-5,cdrS+,C,436.03516,0.51457185,35.62482,7.751736178,4.749976
20170601,-5,cdrS+,C,335.45312,0.81816804,28.960518,5.963611022,3.8614024
20170601,-5,cdrS+,C,146.42969,0.9925768,13.879379,2.603194489,1.850583867
20170601,-5,cdrS+,C,1161.1406,0.9338787,43.295048,20.64249956,5.772673067
20170601,-5,cdrS+,C,722.5703,0.9189233,34.98375,12.84569422,4.6645
20170601,-5,cdrS+,C,718.5,0.9376743,35.049282,12.77333333,4.6732376
20170601,-5,cdrS+,C,486.4297,0.85060734,32.180653,8.647639111,4.290753733
20170601,-5,cdrS+,C,1129.1797,0.25482294,111.59877,20.07430578,14.879836
20170601,-5,cdrS+,C,1094.1875,0.6463135,60.161728,19.45222222,8.021563733
20170601,-5,cdrS+,C,377.27734,0.94117576,26.401247,6.707152711,3.520166267
20170601,-5,cdrS+,C,586.34375,0.8579547,35.29943,10.42388889,4.706590667
20170601,-5,cdrS+,C,379.0625,0.8069405,26.085083,6.738888889,3.478011067
20170601,-5,cdrS+,C,435.1875,0.9484065,26.91829,7.736666667,3.589105333
20170601,-5,cdrS+,C,1576.6562,0.93690395,48.463787,28.02944356,6.461838267
20170601,-5,cdrS+,C,1345.0205,0.5178903,76.00618,23.91147556,10.13415733
20170601,-5,cdrS+,C,454.9414,0.72736835,35.62568,8.087847111,4.750090667
20170601,-5,cdrS+,C,478.6953,0.64289427,41.30696,8.510138667,5.507594667
20170601,-5,cdrS+,C,443.21875,0.9515516,28.266123,7.879444444,3.7688164
20170601,-5,cdrS+,C,584.03125,0.6785275,43.91448,10.38277778,5.855264
20170601,-5,cdrS+,C,538.3125,0.9174586,29.762508,9.57,3.9683344
20170601,-5,cdrS+,C,640.5625,0.93372136,33.631092,11.38777778,4.4841456
20170601,-5,cdrS+,C,417.8672,0.82318497,30.529951,7.428750222,4.070660133
20170601,-5,cdrS+,C,1076.7188,0.8305416,46.98937,19.14166756,6.265249333
20170601,-5,cdrS+,C,448.71875,0.95935035,27.366438,7.977222222,3.6488584
20170601,-5,cdrS+,C,382.53906,0.8820809,27.894354,6.8006944,3.7192472
20170601,-5,cdrS+,C,2012.375,0.73281693,77.62028,35.77555556,10.34937067
20170601,-5,cdrS+,C,1069.9375,0.58146036,63.842205,19.02111111,8.512294
20170601,-5,cdrS+,C,456.59375,0.9211968,29.448063,8.117222222,3.9264084
20170601,-5,cdrS+,C,618.09375,0.830903,37.85567,10.98833333,5.047422667
20170601,-5,cdrS+,C,106.21875,0.9347753,14.338887,1.888333333,1.9118516
20170601,-5,cdrS+,C,268.375,0.64663833,30.691877,4.771111111,4.092250267
20170601,-5,cdrS+,C,591.4053,0.3721371,64.47009,10.513872,8.596012
20170601,-5,cdrS+,C,145.77344,0.89484644,18.044748,2.591527822,2.4059664
20170601,-5,cdrS+,C,6628.4375,0.24846424,142.20078,117.8388889,18.960104
20170601,-5,cdrS+,C,1757.1875,0.93917626,54.161724,31.23888889,7.2215632
20170601,-5,cdrS+,C,548.15625,0.9599408,28.149628,9.745,3.753283733
20170601,-5,cdrS+,C,681.65625,0.90795666,35.449005,12.11833333,4.726534
20170601,-5,cdrS+,C,1234.25,0.6277709,65.91591,21.94222222,8.788788
20170601,-5,cdrS+,C,646.28906,0.85944766,36.65206,11.48958329,4.886941333
20170601,-5,cdrS+,C,635.4297,0.817804,38.242455,11.296528,5.098994
20170601,-5,cdrS+,C,273.35904,0.9200459,23.598938,4.859716267,3.146525067
20170601,-5,cdrS+,C,1200.6113,0.38722423,91.09488,21.34420089,12.145984
20170601,-5,cdrS+,C,707.5337,0.32419187,70.619514,12.57837689,9.4159352
20170601,-5,cdrS+,C,491.479,0.9101089,32.023483,8.737404444,4.269797733
20170601,-5,cdrS+,C,386.60742,0.9120003,27.14107,6.8730208,3.618809333
20170601,-5,cdrS+,C,1015.1953,0.89203334,41.947712,18.04791644,5.593028267
20170601,-5,cdrS+,C,778.73486,0.7492812,43.67304,13.84417529,5.823072
20170601,-5,cdrS+,C,197.8789,0.971172,17.889828,3.517847111,2.3853104
20170601,-5,cdrS+,C,899.7344,0.8863092,39.219276,15.99527822,5.2292368
20170601,-5,cdrS+,C,365.35156,0.9821377,22.864964,6.495138844,3.048661867
20170601,-5,cdrS+,C,362.8711,0.8859984,27.982122,6.451041778,3.7309496
20170601,-5,cdrS+,C,401.79297,0.771913,34.35486,7.142986133,4.580648
20170601,-5,cdrS+,C,237.96875,0.8720419,23.059498,4.230555556,3.074599733
20170601,-5,cdrS+,C,815.03906,0.93867344,36.310776,14.48958329,4.8414368
20170601,-5,cdrS+,C,667.02344,0.633521,50.74703,11.85819449,6.766270667
20170601,-5,cdrS+,C,881.58984,0.75177866,46.12039,15.67270827,6.149385333
20170601,-5,cdrS+,C,756.7578,0.8045352,42.164967,13.453472,5.6219956
20170601,-5,cdrS+,C,1092.1406,0.7304204,51.98768,19.41583289,6.931690667
20170601,-5,cdrS+,C,1262.9844,0.5147436,60.831413,22.453056,8.110855067
20170601,-5,cdrS+,C,670.1094,0.49773142,48.274384,11.913056,6.436584533
20170601,-5,cdrS+,C,958.4297,0.83047897,40.416836,17.03875022,5.388911467
20170601,-5,cdrS+,C,761.8125,0.796114,37.099827,13.54333333,4.9466436
20170601,-5,cdrS+,C,443.28906,0.9708435,26.055923,7.8806944,3.474123067
20170601,-5,cdrS+,C,587.64844,0.6477147,37.48197,10.44708338,4.997596
20170601,-5,cdrS+,C,958.375,0.8829979,41.27214,17.03777778,5.502952
20170601,-5,cdrS+,C,221.97656,0.9537276,19.69577,3.946249956,2.626102667
20170601,-5,cdrS+,C,598.3125,0.9374601,29.531954,10.63666667,3.937593867
20170601,-5,cdrS+,C,1246.2656,0.8793633,48.943386,22.15583289,6.5257848
20170601,-5,cdrS+,C,1789.5,0.6715101,75.789474,31.81333333,10.1052632
20170601,-5,cdrS+,C,683.15625,0.88411057,36.54391,12.145,4.872521333
20170601,-5,cdrS+,C,265.3164,0.9592118,21.387241,4.716736,2.851632133
20170601,-5,cdrS+,C,938.6875,0.91998893,40.21245,16.68777778,5.36166
20170601,-5,cdrS+,C,276.71875,0.89595145,24.36341,4.919444444,3.248454667
20170601,-5,cdrS+,C,245.5,0.9822568,18.65189,4.364444444,2.486918667
20170601,-5,cdrS+,C,671.84375,0.44874606,60.03812,11.94388889,8.005082667
20170601,-5,cdrS+,C,696.875,0.79856855,41.85879,12.38888889,5.581172
20170601,-5,cdrS+,C,598.6328,0.8940578,33.615726,10.64236089,4.4820968
20170601,-5,cdrS+,C,586.2422,0.92847514,32.28959,10.42208356,4.305278667
20170601,-5,cdrS+,C,196.7539,0.86481166,21.721817,3.497847111,2.896242267
20170601,-5,cdrS+,C,288.9453,0.41620713,41.764545,5.136805333,5.568606
20170601,-5,cdrS+,C,111.57422,0.90193176,14.270756,1.983541689,1.902767467
20170601,-5,cdrS+,C,137.2168,0.9719498,15.083268,2.439409778,2.0111024
20170601,-5,cdrS+,C,655.3281,0.29349178,74.097595,11.65027733,9.879679333
20170601,-5,cdrS+,C,2596.9219,0.17769997,199.21458,46.16750044,26.561944
20170601,-5,cdrS+,C,765.6245,0.850335,42.76153,13.61110222,5.701537333
20170601,-5,cdrS+,C,2189.3184,0.45565188,83.72,38.921216,11.16266667
20170601,-5,cdrS+,C,430.32422,0.9515803,28.148588,7.650208356,3.753145067
20170601,-5,cdrS+,C,427.16992,0.96747303,25.650686,7.594131911,3.420091467
20170601,-5,cdrS+,C,880.41895,0.9629101,36.4858,15.65189244,4.864773333
20170601,-5,cdrS+,C,275.54932,0.97943115,20.715494,4.898654578,2.762065867
20170601,-5,cdrS+,C,425.95605,0.967254,25.944395,7.572552,3.459252667
20170601,-5,cdrS+,C,1152.1445,0.967919,41.109394,20.48256889,5.481252533
20170601,-5,cdrS+,C,613.0078,0.98597246,29.627527,10.89791644,3.950336933
20170601,-5,cdrS+,C,1457.9141,0.8566159,56.202053,25.91847289,7.493607067
20170601,-5,cdrS+,C,871.6172,0.7031456,52.799538,15.49541689,7.0399384
20170601,-5,cdrS+,C,460.33594,0.8054008,35.13982,8.183750044,4.685309333
20170601,-5,cdrS+,C,587.625,0.9400569,33.204727,10.44666667,4.427296933
20170601,-5,cdrS+,C,155.09375,0.99224657,14.8625555,2.757222222,1.981674067
20170601,-5,cdrS+,C,658.6875,0.87075496,33.20593,11.71,4.427457333
20170601,-5,cdrS+,C,1188.6719,0.8320425,47.77185,21.13194489,6.36958
20170601,-5,cdrS+,C,589.71094,0.9688551,29.655054,10.48375004,3.9540072
20170601,-5,cdrS+,C,399.26172,0.92501307,27.982485,7.097986133,3.730998
20170601,-5,cdrS+,C,469.4375,0.9889972,25.121506,8.345555556,3.349534133
20170601,-5,cdrS+,C,225.78906,0.899294,21.719933,4.014027733,2.895991067
20170601,-5,cdrS+,C,232.1836,0.8888061,22.5883,4.127708444,3.011773333
20170601,-5,cdrS+,C,478.6289,0.57791466,45.8777,8.508958222,6.117026667
20170601,-5,cdrS+,C,1008.125,0.88035834,40.11275,17.92222222,5.348366667
20170601,-5,cdrS+,C,1824.0312,0.6425121,64.28911,32.42722133,8.571881333
20170601,-5,cdrS+,C,393.6797,0.95100176,26.095634,6.998750222,3.479417867
20170601,-5,cdrS+,C,676.34375,0.8486,39.202976,12.02388889,5.227063467
20170601,-5,cdrS+,C,448.56055,0.6671745,37.70374,7.974409778,5.027165333
20170601,-5,cdrS+,C,737.2344,0.8759875,37.164314,13.10638933,4.955241867
20170601,-5,cdrS+,C,308.10938,0.96906143,22.79833,5.477500089,3.039777333
20170601,-5,cdrS+,C,383.6328,0.73059624,34.82803,6.820138667,4.643737333
20170601,-5,cdrS+,C,590.28125,0.6574733,42.96582,10.49388889,5.728776
20170601,-5,cdrS+,C,240.84375,0.68617344,22.822214,4.281666667,3.042961867
20170601,-5,cdrS+,C,818.125,0.5704258,57.420258,14.54444444,7.6560344
20170601,-5,cdrS+,C,421.54688,0.9639359,25.108105,7.494166756,3.347747333
20170601,-5,cdrS+,C,739.0156,0.8901947,37.757614,13.13805511,5.034348533
20170601,-5,cdrS+,C,271.48438,0.98927987,19.68249,4.826388978,2.624332
20170601,-5,cdrS+,C,613.125,0.94090223,30.15053,10.9,4.020070667
20170601,-5,cdrS+,C,704.03125,0.83865887,37.954372,12.51611111,5.060582933
20170601,-5,cdrS+,C,502.70312,0.5456822,46.555088,8.936944356,6.207345067
20170601,-5,cdrS+,C,379.53125,0.9642879,24.682487,6.747222222,3.290998267
20170601,-5,cdrS+,C,2272.7812,0.79914343,66.773224,40.40499911,8.903096533
20170601,-5,cdrS+,C,4045.2188,0.43726677,95.820625,71.91500089,12.77608333
20170601,-5,cdrS+,C,126.21875,0.98750865,13.414798,2.243888889,1.788639733
20170601,-5,cdrS+,C,1698.4688,0.91883695,52.739414,30.19500089,7.031921867
20170601,-5,cdrS+,C,911.25,0.20912969,59.645306,16.2,7.952707467
20170601,-5,cdrS+,C,958.9219,0.3290276,81.42601,17.04750044,10.85680133
20170601,-5,cdrS+,C,450.34924,0.5506685,43.89027,8.006208711,5.852036
20170601,-5,cdrS+,C,229.60083,0.97010636,19.341082,4.081792533,2.578810933
20170601,-5,cdrS+,C,441.48633,0.7790084,34.436333,7.848645867,4.591511067
20170601,-5,cdrS+,C,1286.4766,0.67319185,56.256233,22.87069511,7.500831067
20170601,-5,cdrS+,C,500.95703,0.76539,37.662422,8.905902756,5.021656267
20170601,-5,cdrS+,C,2213.419,0.64948714,73.74157,39.34967111,9.832209333
20170601,-5,cdrS+,C,253.98047,0.94071746,21.733347,4.515208356,2.8977796
20170601,-5,cdrS+,C,308.46484,0.92676294,24.64292,5.483819378,3.285722667
20170601,-5,cdrS+,C,603.4453,0.9395307,30.58949,10.72791644,4.078598667
20170601,-5,cdrS+,C,609.29297,0.9051254,32.903515,10.83187502,4.387135333
20170601,-5,cdrS+,C,180.0625,0.97429955,17.132597,3.201111111,2.284346267
20170601,-5,cdrS+,C,473.09766,0.9775759,26.519428,8.410625067,3.535923733
20170601,-5,cdrS+,C,357.60156,0.8437769,29.614382,6.357361067,3.948584267
20170601,-5,cdrS+,C,857.10156,0.95229983,36.89931,15.23736107,4.919908
20170601,-5,cdrS+,C,608.8594,0.88390595,36.61878,10.82416711,4.882504
20170601,-5,cdrS+,C,1528.0938,0.835374,55.30052,27.166112,7.373402667
20170601,-5,cdrS+,C,1123.875,0.73107177,53.45502,19.98,7.127336
20170601,-5,cdrS+,C,1159.0156,0.3431302,88.84993,20.60472178,11.84665733
20170601,-5,cdrS+,C,295.67188,0.985795,20.941141,5.256388978,2.792152133
20170601,-5,cdrS+,C,1020.2031,0.5081105,57.32599,18.136944,7.643465333
20170601,-5,cdrS+,C,910.90625,0.86010295,45.48756,16.19388889,6.065008
20170601,-5,cdrS+,C,700.5781,0.85199314,34.9391,12.45472178,4.658546667
20170601,-5,cdrS+,C,290.9375,0.98084706,19.93302,5.172222222,2.657736
20170601,-5,cdrS+,C,1857.4375,0.61783886,75.53769,33.02111111,10.071692
20170601,-5,cdrS+,C,380.27344,0.9721515,24.269037,6.760416711,3.2358716
20170601,-5,cdrS+,C,275.84766,0.9841846,19.673107,4.9039584,2.623080933
20170601,-5,cdrS+,C,561.64844,0.9255662,29.017666,9.984861156,3.869022133
20170601,-5,cdrS+,C,467.0703,0.40133816,54.185802,8.303472,7.2247736
20170601,-5,cdrS+,C,786.875,0.94448406,35.152897,13.98888889,4.687052933
20170601,-5,cdrS+,C,795.6426,0.93844754,35.46736,14.14475733,4.728981333
20170601,-5,cdrS+,C,2348.0234,0.6982642,82.238945,41.74263822,10.96519267
20170601,-5,cdrS+,C,750.23267,0.9429851,35.30758,13.33746969,4.707677333
20170601,-5,cdrS+,C,330.20508,0.9380303,24.419428,5.870312533,3.255923733
20170601,-5,cdrS+,C,196.92615,0.97620624,17.648294,3.500909333,2.353105867
20170601,-5,cdrS+,C,2075.8809,0.87648296,63.42332,36.90454933,8.456442667
20170601,-5,cdrS+,C,640.65576,0.8795628,36.551044,11.38943573,4.873472533
20170601,-5,cdrS+,C,346.85938,0.9705542,23.52953,6.166388978,3.137270667
20170601,-5,cdrS+,C,737.72266,0.92883134,35.498875,13.11506951,4.733183333
20170601,-5,cdrS+,C,1521.2891,0.78648037,54.941124,27.04513956,7.3254832
20170601,-5,cdrS+,C,388.17188,0.8873756,29.056034,6.900833422,3.874137867
20170601,-5,cdrS+,C,278.48438,0.9550636,22.10593,4.950833422,2.947457333
20170601,-5,cdrS+,C,146.10156,0.98901,14.591833,2.597361067,1.945577733
20170601,-5,cdrS+,C,1104.8125,0.96987206,39.49074,19.64111111,5.265432
20170601,-5,cdrS+,C,764.1621,0.87475884,39.788692,13.585104,5.305158933
20170601,-5,cdrS+,C,779.1719,0.6471149,40.87233,13.85194489,5.449644
20170601,-5,cdrS+,C,1175.5078,0.20111279,115.8453,20.89791644,15.44604
20170601,-5,cdrS+,C,494.06055,0.6846328,41.2739,8.783298667,5.503186667
20170601,-5,cdrS+,C,638.28125,0.95905143,32.44165,11.34722222,4.325553333
20170601,-5,cdrS+,C,841.90625,0.30007094,83.23083,14.96722222,11.097444
